    8688.617   1242.092  18.100  7.51657E-01  7.51561E-01  1.27649E-04
    8695.523   1248.998  18.150  7.50628E-01  7.50529E-01  1.32049E-04
    8702.447   1255.922  18.200  7.49609E-01  7.49496E-01  1.49915E-04
    8709.391   1262.866  18.250  7.48603E-01  7.48464E-01  1.86167E-04
    8716.354   1269.829  18.300  7.47610E-01  7.47431E-01  2.38834E-04
    8723.336   1276.811  18.350  7.46623E-01  7.46399E-01  2.99665E-04
    8730.337   1283.811  18.400  7.45632E-01  7.45366E-01  3.56044E-04
    8737.356   1290.831  18.450  7.44627E-01  7.44334E-01  3.93752E-04
    8744.395   1297.870  18.500  7.43599E-01  7.43301E-01  3.99974E-04
    8751.453   1304.928  18.550  7.42541E-01  7.42269E-01  3.65968E-04
    8758.530   1312.005  18.600  7.41451E-01  7.41236E-01  2.88926E-04
    8765.627   1319.101  18.650  7.40332E-01  7.40204E-01  1.72717E-04
    8772.742   1326.217  18.700  7.39192E-01  7.39171E-01  2.74452E-05
    8779.876   1333.351  18.750  7.38041E-01  7.38139E-01 -1.32041E-04
    8787.029   1340.504  18.800  7.36894E-01  7.37107E-01 -2.88374E-04
    8794.201   1347.676  18.850  7.35761E-01  7.36074E-01 -4.24216E-04
    8801.393   1354.868  18.900  7.34655E-01  7.35042E-01 -5.24695E-04
    8808.603   1362.078  18.950  7.33583E-01  7.34009E-01 -5.79334E-04
    8815.833   1369.308  19.000  7.32549E-01  7.32977E-01 -5.83226E-04
    8823.081   1376.556  19.050  7.31542E-01  7.31934E-01 -5.34250E-04
    8830.349   1383.824  19.100  7.30566E-01  7.30891E-01 -4.44208E-04
    8837.635   1391.110  19.150  7.29611E-01  7.29848E-01 -3.23509E-04
    8844.941   1398.416  19.200  7.28670E-01  7.28805E-01 -1.84875E-04
    8852.266   1405.741  19.250  7.27732E-01  7.27762E-01 -4.16279E-05
    8859.609   1413.084  19.300  7.26787E-01  7.26719E-01  9.38813E-05
    8866.972   1420.447  19.350  7.25830E-01  7.25676E-01  2.11497E-04
    8874.354   1427.829  19.400  7.24854E-01  7.24633E-01  3.04016E-04
    8881.755   1435.230  19.450  7.23856E-01  7.23590E-01  3.67460E-04
    8889.175   1442.650  19.500  7.22837E-01  7.22547E-01  4.00926E-04
    8896.614   1450.089  19.550  7.21798E-01  7.21504E-01  4.06126E-04
    8904.072   1457.547  19.600  7.20740E-01  7.20461E-01  3.86751E-04
    8911.549   1465.024  19.650  7.19669E-01  7.19419E-01  3.47778E-04
    8919.045   1472.520  19.700  7.18588E-01  7.18376E-01  2.94810E-04
    8926.560   1480.035  19.750  7.17500E-01  7.17333E-01  2.33500E-04
    8934.095   1487.569  19.800  7.16411E-01  7.16290E-01  1.69066E-04
    8941.648   1495.123  19.850  7.15323E-01  7.15247E-01  1.05903E-04
    8949.220   1502.695  19.900  7.14238E-01  7.14204E-01  4.72807E-05
    8956.812   1510.286  19.950  7.13157E-01  7.13161E-01 -4.85536E-06
    8964.422   1517.897  20.000  7.12082E-01  7.12118E-01 -4.99619E-05
